$MeshFormat
2.2 0 8
$EndMeshFormat
$Nodes
1514
1 0 0 0
2 0.7171572875253809 0 0
3 1.282842712474619 0 0
4 2 0 0
5 2 1 0
6 1.4 1 0
7 1.282842712474619 0.7171572875253809 0
8 0.7171572875253809 0.7171572875253809 0
9 0.6 1 0
10 0 1 0
11 1 1 0
12 0.03585786437627456 0 0
13 0.07171572875254911 0 0
14 0.1075735931288237 0 0
15 0.1434314575050982 0 0
16 0.1792893218813728 0 0
17 0.2151471862576631 0 0
18 0.2510050506339535 0 0
19 0.2868629150102437 0 0
20 0.3227207793865341 0 0
21 0.3585786437628244 0 0
22 0.3944365081390453 0 0
23 0.4302943725152663 0 0
24 0.4661522368914873 0 0
25 0.5020101012677082 0 0
26 0.5378679656439291 0 0
27 0.5737258300202196 0 0
28 0.6095836943965098 0 0
29 0.6454415587728002 0 0
30 0.6812994231490904 0 0
31 0.5625 1 0
32 0.525 1 0
33 0.4875 1 0
34 0.45 1 0
35 0.4125000000000867 1 0
36 0.3750000000001734 1 0
37 0.3375000000002602 1 0
38 0.3000000000003469 1 0
39 0.2625000000003469 1 0
40 0.2250000000003469 1 0
41 0.1875000000003469 1 0
42 0.1500000000003469 1 0
43 0.1125000000002602 1 0
44 0.07500000000017348 1 0
45 0.03750000000008669 1 0
46 1.318700576850749 0 0
47 1.35455844122688 0 0
48 1.39041630560301 0 0
49 1.42627416997914 0 0
50 1.46213203435527 0 0
51 1.497989898731678 0 0
52 1.533847763108086 0 0
53 1.569705627484494 0 0
54 1.605563491860902 0 0
55 1.64142135623731 0 0
56 1.67727922061344 0 0
57 1.71313708498957 0 0
58 1.7489949493657 0 0
59 1.784852813741831 0 0
60 1.820710678117961 0 0
61 1.856568542494369 0 0
62 1.892426406870777 0 0
63 1.928284271247184 0 0
64 1.964142135623592 0 0
65 1.962500000000174 1 0
66 1.925000000000347 1 0
67 1.88750000000052 1 0
68 1.850000000000694 1 0
69 1.812500000000867 1 0
70 1.775000000001041 1 0
71 1.737500000001214 1 0
72 1.700000000001388 1 0
73 1.662500000001214 1 0
74 1.625000000001041 1 0
75 1.587500000000867 1 0
76 1.550000000000694 1 0
77 1.51250000000052 1 0
78 1.475000000000347 1 0
79 1.437500000000173 1 0
80 0 0.961538461538515 0
81 0 0.9230769230770298 0
82 0 0.8846153846155447 0
83 0 0.8461538461540596 0
84 0 0.8076923076925746 0
85 0 0.7692307692310895 0
86 0 0.7307692307696577 0
87 0 0.6923076923082794 0
88 0 0.6538461538469011 0
89 0 0.6153846153855227 0
90 0 0.5769230769241445 0
91 0 0.5384615384627661 0
92 0 0.5000000000013878 0
93 0 0.4615384615397958 0
94 0 0.4230769230782041 0
95 0 0.3846153846166123 0
96 0 0.3461538461550204 0
97 0 0.3076923076934286 0
98 0 0.2692307692318368 0
99 0 0.2307692307701915 0
100 0 0.192307692308493 0
101 0 0.1538461538467942 0
102 0 0.1153846153850957 0
103 0 0.07692307692339706 0
104 0 0.03846153846169853 0
105 0.7171572875253809 0.03984207152919395 0
106 0.7171572875253809 0.0796841430583879 0
107 0.7171572875253809 0.1195262145875818 0
108 0.7171572875253809 0.1593682861167758 0
109 0.7171572875253809 0.1992103576459785 0
110 0.7171572875253809 0.23905242917519 0
111 0.7171572875253809 0.2788945007044015 0
112 0.7171572875253809 0.318736572233613 0
113 0.7171572875253809 0.3585786437628244 0
114 0.7171572875253809 0.3984207152919589 0
115 0.7171572875253809 0.4382627868210933 0
116 0.7171572875253809 0.4781048583502276 0
117 0.7171572875253809 0.5179469298793621 0
118 0.7171572875253809 0.557789001408535 0
119 0.7171572875253809 0.5976310729377464 0
120 0.7171572875253809 0.6374731444669579 0
121 0.7171572875253809 0.6773152159961695 0
122 1.282842712474619 0.6773152159961545 0
123 1.282842712474619 0.6374731444669282 0
124 1.282842712474619 0.5976310729377017 0
125 1.282842712474619 0.5577890014084754 0
126 1.282842712474619 0.5179469298792875 0
127 1.282842712474619 0.4781048583501383 0
128 1.282842712474619 0.438262786820989 0
129 1.282842712474619 0.3984207152918397 0
130 1.282842712474619 0.3585786437626904 0
131 1.282842712474619 0.3187365722335411 0
132 1.282842712474619 0.2788945007043919 0
133 1.282842712474619 0.2390524291752426 0
134 1.282842712474619 0.1992103576460933 0
135 1.282842712474619 0.1593682861169056 0
136 1.282842712474619 0.1195262145876791 0
137 1.282842712474619 0.07968414305845273 0
138 1.282842712474619 0.03984207152922625 0
139 2 0.03846153846144613 0
140 2 0.07692307692289226 0
141 2 0.1153846153843384 0
142 2 0.1538461538457845 0
143 2 0.1923076923072307 0
144 2 0.2307692307686768 0
145 2 0.26923076923014 0
146 2 0.3076923076916203 0
147 2 0.3461538461531005 0
148 2 0.3846153846145808 0
149 2 0.423076923076061 0
150 2 0.4615384615375413 0
151 2 0.4999999999990216 0
152 2 0.5384615384606087 0
153 2 0.5769230769221957 0
154 2 0.6153846153837828 0
155 2 0.6538461538453697 0
156 2 0.6923076923069568 0
157 2 0.7307692307685438 0
158 2 0.7692307692301575 0
159 2 0.8076923076917979 0
160 2 0.8461538461534384 0
161 2 0.8846153846150787 0
162 2 0.9230769230767191 0
163 2 0.9615384615383596 0
164 0.7525126265847083 0 0
165 0.7878679656440357 0 0
166 0.823223304703363 0 0
167 0.8585786437626904 0 0
168 0.8939339828220179 0 0
169 0.9292893218813452 0 0
170 0.9646446609406726 0 0
171 1 0 0
172 1.035355339059327 0 0
173 1.070710678118655 0 0
174 1.106066017177982 0 0
175 1.14142135623731 0 0
176 1.176776695296637 0 0
177 1.212132034355964 0 0
178 1.247487373415292 0 0
179 1.25375731366571 0.6907958186551117 0
180 1.222228093208383 0.6674121550793437 0
181 1.188558694731261 0.6472314942611185 0
182 1.15307337294724 0.6304481869959837 0
183 1.11611387090272 0.6172238657074 0
184 1.07803612880709 0.6076858878388347 0
185 1.039206856132149 0.601926109331153 0
186 1 0.5999999999999998 0
187 0.9607931438678516 0.601926109331153 0
188 0.9219638711929097 0.6076858878388347 0
189 0.8838861290972798 0.6172238657074 0
190 0.8469266270527601 0.6304481869959837 0
191 0.8114413052687389 0.6472314942611185 0
192 0.7777719067916172 0.6674121550793437 0
193 0.7462426863342899 0.6907958186551117 0
194 0.6907958186547769 0.7462426863346978 0
195 0.6674121550787572 0.777771906792495 0
196 0.6472314942604821 0.8114413052699295 0
197 0.6304481869953545 0.8469266270542792 0
198 0.617223865707053 0.8838861290984235 0
199 0.6076858878386893 0.9219638711936412 0
200 0.6019261093311165 0.9607931438682228 0
201 1.398073890668912 0.9607931438685157 0
202 1.392314112161425 0.9219638711942186 0
203 1.382776134293072 0.8838861290988347 0
204 1.369551813004749 0.8469266270545295 0
205 1.352768505739506 0.8114413052699089 0
206 1.332587844921066 0.7777719067922308 0
207 1.309204181345122 0.7462426863345752 0
208 0.3574229018131554 0.3692023680643561 0
209 0.3348664602940556 0.6816957991113545 0
210 0.4986724184029233 0.5396229847113408 0
211 0.2154449058679882 0.2171077153243049 0
212 0.5006279779354059 0.2145371048599331 0
213 0.2093554857522821 0.5092573308989757 0
214 0.1903753860420184 0.8195011998644646 0
215 0.4303943023552443 0.8100046872302785 0
216 0.5429532581204831 0.3731182521704831 0
217 0.352608741042706 0.1579840927040942 0
218 0.1651410559015921 0.6556134058373522 0
219 0.1433954304284102 0.3589873599108316 0
220 0.5517384028387867 0.7053443766148487 0
221 0.3426936353214736 0.5417304631060033 0
222 0.3154824960738399 0.8520197885314141 0
223 0.1180198248324529 0.1193971801693224 0
224 0.5920811667394674 0.1197799631781357 0
225 0.4227013067087693 0.6340006090482109 0
226 0.5987117734993573 0.4972580796094384 0
227 0.2619143453335201 0.1126964605028782 0
228 0.4656065532153833 0.1049308804341906 0
229 0.4541175130465804 0.4378548713546466 0
230 0.604279824665769 0.2632974543995695 0
231 0.3142199768690911 0.2386136095043302 0
232 0.104866096468206 0.5609572290614693 0
233 0.1079962453046404 0.251803431287795 0
234 0.1004644986848731 0.8887396559451101 0
235 0.2494809890982702 0.3988399876291174 0
236 0.6028581775625877 0.5928696464539575 0
237 0.476294355593445 0.3179539809223731 0
238 0.09042893577451022 0.7404554233016968 0
